FSC2781/Interaction-Design-2026	c71afdc0e1cc5d9d9530c62b7463380c02f86ec9	bcbbed8ffb50111e753c0cc8b9578f62846a8fd9	Proj-1-Randomness/readme.md	Proj-1-Randomness/INT-II-Frame-.jpg,Proj-1-Randomness/INT-II-Frame-2.jpg
trukhinyuri/phonetic-ru-keyboard-windows8	e8e8748b54277afbfed760284269e332e97ef6b8	9826c5ef9b00803b59e517afa90b519129d75d6d	ARM64Workaround/build/Release/guide.txt,README.md	-./WindowsARM64Workaround/build/Release/kli.exe,-Register/install,-i/-x/-m/-o-s,-u/-a,2/2/2025,PowerShell/CMD,UUID/GUID,davidebeatrici/kli,resources/kli.manifest,resources/kli.rc.in
nessmark/seapass	8bed9218facd74672eb74b598be7bda1dc8cef3f	487489eefa66d6d1240a414e93880054370a977a	Admin/README.md,Admin/SeaPass/README.md	./SeaPass,./mApp,20CMYK/1,20Color/laravel-logolockup-cmyk-red.svg,20SVG/2,34/35,TCP/IP,mApp/lib/config/api_config.dart,windows.php.net/download
Rocktier/Rocktier-PDF	d205e406a6f67f99a2650e677ecbeb062686f849	c35d9b6374e067e57429b7696d43d1412ba53374	ARCHITECTURE.md,README.md,docs/api.md,docs/design.md,docs/searchable-pdf-plan.md	-src-tauri/gen,.github/workflows/build.yml,1/72,10/11,7/8,96/72,@tauri-apps/api,M1/M2/M3/M4,Rocktier/Rocktier-PDF,docs/searchable-pdf-plan.md,gen/windows,import/export,merge/split/reorder,metadata/thumbnails,resources/pdfium,resources/pdfium-runtime,services/engine.ts,softprops/action-gh-release,src-tauri/gen,src-tauri/gen/windows,src-tauri/gen/windows/bundle.config.json,src-tauri/gen/windows/output,src-tauri/resources/pdfium-runtime,src-tauri/target/msix,src-tauri/target/release/bundle/msi,src-tauri/target/release/bundle/msi/Rocktier,src-tauri/target/release/bundle/nsis,undo/redo.,x64/x86,会静默地不被上传/发布,检查网络/代理
alvesmaia/skills	b31b049d57c67db8ff4860030ba7794ef2dffc74	31cb452c02771ffe241403af49083c54b5d5dd44	README.md	-/plugin,alvesmaia/my-skills
TanishqKatiyar/TanishqKatiyar	42724b073d0b9fb0e7e34e0b76b83e2997a6ecfa	b6e1f9d0c550150abef262e6b4c7741d64cefe61	README.md	assets/animated-footer.svg,assets/animated-header.svg
DiegoSaravia6/ut01-equipo-04	31d62fdb6f44537e11fbe4f27b0477eeea49d65c	a50d4f06c65ac1b67313637a379e37af3328f910	README.md	-src/test/java/ucu/edu/aed/tda/Taller/TallerTest.java
trailro/hass-remote-integration	3c4174ef37220bec127fc56bd53f062ebc92f272	16b0fed102510c8efd21584264e127cbc4f7d2f6	README.md	-/config,.storage/http,.storage/tmp,GET/POST,POST/DELETE,application/json,high/low,integration_manager/mqtt.json,integration_manager/mqtt_manager_device.json,integration_manager/registry.json,integration_manager/restore-pending-,integration_manager/restore-pending.json,integration_manager/settings.json,manager/cmd/+,manager/result,on/off,owner/my_integration,owner/name,owner/repo,result/...,tools/gen_ha_compat.py,true/false
gogonona384-crypto/PlayList-Manager	200576d1698c683421c0a0d063823548d3897ebc	c913ec09e10cf408f063a5e42d9c2b59d5748438	README.md	docs/screenshot.png,docs/uml-class-diagram.png
bfagargun/ELASTIBD-spleen-stiffness	f701c78106f9b51faf4dc35827c252de97d78587	6333a716419720be8599d3f69d754ddb4436902f	README.md	code/analysis_supplementary.py,code/analysis_tables.py,code/figures.py,code/firth.py,code/prep.py,code/robustness.py,code/run_all.py,code/verify.py,docs/data_dictionary.md,docs/derived_variables.md
jhosberSyH/RPA-Asignacion	90f1bf446a48d53aaa40156bff41805e0529d4b7	915e2b0f3388c5bc43742355f270c9996ba27da8	README.md	data/input/origen.xlsx,data/output,data/output/destino.xlsx
khadijaniaz34/cloudexify-web-p4-Khadija	a0ef69bb20d515abf5a28431172c9c02b1cdfac9	2b70b5cf4f62eda3c574851e5c340a66ff7d1f77	README.md	css/style.css,js/admin.js,js/auth.js,js/cart.js,js/menu.js,js/orders.js,js/supabase.js,js/ui.js
varpeatharva/ipl-match-analysis	f8ef321ef84c9ef7f287693c7e0c7bd6083ebd5e	2da228f924bd45423ea1df835a7241a84dffafdf	README.md	notebooks/ipl_analysis.ipynb
jisler420/spacewx	80e06daff28da7392a0581f495a7b859fb2d9bd8	443a3b6d2baa78ab7d8ed5eb797a5fb8b3691398	README.md	Stale/down,kiosk/settings.html
fangxiao-dev/agent-workbench	da09f3a064461b762e5155740141ac663f33c762	d7a5b6f7e4a19bff570642a5eff1505e5cc0495c	skills/i18n-bootstrap/SKILL.md	-Finance/DATEV,docs/ideas/2026-08-28-de-localization/preserve-list.md
TokhirjonYuldoshev/pomidorqa-tests	29daad6a247ab0ae322e1788261df1d66ee0cd87	a41d0bbe40ed79bce1825453d1bd53e9ce626bea	README.md	TokhirjonYuldoshev/pomidorqa-course-tests,force-push/delete
OscarOstrich/Team-1	73934e828e977e8ebd9380491d5cea1be4f1d4b6	7ef5c318dd8cb7faf2eca37808dba26f076b813f	downloading/README.md	downloading/download_cams.py,downloading/download_tempo_cloud_by_day.py
oyin948/Retail-Sales-Analysis	c2664cb26baf18d6af8036812a2d437a09717b50	5206d3408f3997b88ca2780d1e11a6a51a2871a7	README.md/README.md	screenshot/page1_overview.png,screenshot/page2_product_analysis.png,screenshot/page3_customer_analysis.png
Selciya20102005/others-Assignment-frappe-lms	af9c4be7b646843aa2bb40f335d3e668e7a19ea9	4da0e5b9212f114ae09965398992d1fb08edf8e9	README.md	-student_management/student_management/doctype/student_id_details/student_id_details.js
HanzalaChara/rento-car-rental	40666160907a89764899703a7ea750c6320ff720	a59098833b718de8f5b7662f3f559122405a46a6	README.md	car-rental-site/public/cars
Vansh-Rautela/TaskFlow	ed766242526b11c8fcdbc4fc56e5c1e95e74871b	0ae805b1ffaa15f3c1cf0c8d3a0b13758bce46d0	Code/TaskFlow/taskflow/README.md,README.md	TaskFlow-/Code/TaskFlow/taskflow
iqbalrizkit/Jarkom-Modul-1-2026-K-48	7e48d93e116cb76113669c6410a42579fc9b07b7	5f62f9ba0d6a435dd18f3434f09190a2b1709feb	README.md	assest/ssh-keygen-mika.png
PowerBootWS/fsa-agent	cb8caebe9682018dab4bbfbf5bf70a9b77851588	fd635b800687b1de20c36d1e5be75def1cf15fae	CLAUDE.md,client-v2/README.md	@vitejs/plugin-react,@vitejs/plugin-react-swc,progress/scoring
artem-sobolevskyi/sai-releases	d43ec01ce0476a8c532ab7a3dbc99f10ce4d9e63	27f49cc547bf5fe2bac3c135c859c86f58cfaadd	README.md	artem-sobolevskyi/jujune-internet-tester
MohamedAbdelhakem17/generator_rental_management	09c58345eb58c2e13bc8dc3f6d35951b8be302af	40b5ef6b54f3e3ecf2c1bce156fb29a7adb5229b	backend/src/scripts/benchmark/RESULTS.md	backend/scripts/benchmark/seed-and-benchmark.ts,scripts/benchmark/seed-and-benchmark.ts
krockzs/Evaluacion1-DSY1107	72880167d6d098c4f7b33cc14db1c42071805635	24eb217bdc0e50719b6423e92c6214bab26fc277	README.md	database/Script.sql
coliver/quackerbox	07857777bb1c7e870ffd6f10d0a4fb655d67dfaf	2462da5c371ffa03d54a100d5a72ffada21f4a63	README.md	-./reboot.sh
LegalizeAdulthood/manx	f315a649f320c47e2f654f9e497196e95c8b2d6b	027ca03b49a675dc01a54f48e13d0777b28e5ef3	docs/release-2.1.md	schema/8-schema.sql,schema/9-schema.sql
MykolaDotsenko/shopping-budget-companion	394e94eb95c9a715b525131701721da81a045027	a3354db7b00c9151c68bf9c3317643f5a9562e4d	README.md	-/React-counter,-/React-counter/qa
thcarole1/ev-powertrain-manufacturing_analytics	fe10de810ad95d287982232ace2b25231994bbcf	e5ea92387e86aeb21f92c71ae285f98b5a96254b	docs/adr/0005-architecture-deploiement-aws.md	images/msk-connectivity-test-proof.png,images/msk-real-pipeline-proof.png
zeyad902/sql-data-warehouse-project	5f276313b6f6463f6d9594394087a16d3c96a1ff	e47cbbacafec8209e7989635030353a17cae468d	README.md	images/data_architecture.png,images/data_model_
suryakantighosh/claude-skills	3966e3c29a087bfe98a49eca8dc6261e79e9d92f	bd520c89008ce5e134a9bfcf0d0f43903cad013d	README.md,linkedin-connect-no-note/skill.md,linkedin-connect-with-note/skill.md,linkedin-easy-apply/skill.md	linkedin-automation/.claude/apply-log-autonomous.json,linkedin-automation/autonomous-agent.js,linkedin-automation/connect-planner.js,linkedin-automation/update-contacted.py,linkedin-connect-no-note/skill.md,linkedin-connect-with-note/skill.md,linkedin-easy-apply/skill.md,phone/email
deenski/changelog	d47e35d3b2b61fa857835a3ae340202202264a20	dd280693d5f651b5b1bbde1979dc757cc447d690	README.md	KAN-3/KAN-4
CaiooVitor/precos-combustiveis-anp	54f1e2e7852fb99e42f903151e9a5b23600ebbe0	3fb078bbbcf9637933041a728eb5be1a11bb6ad4	README.md	assets/dashboard.png,assets/dashboard2.png
alirezasayadi/woocommerce-advanced-discount-builder	b0be31542e6e88537e2fd19a93ed6731181e91b7	78eb740399188bc514d9fb881aa0b9701f10017f	README.md	-./scripts/release.sh,-scripts/release.sh,scripts/release.sh
MoamenMahmoud1/erp-api	9eeca125d12f6b3d7aed467064b7dcde30b88510	2d307a66091cfd848ded626493b30b94dc8f08ab	docs/operations/operations-and-dr.md	scripts/backup_postgres.sh,scripts/restore_postgres.sh
sophiawright-alt/sumoylation-mammary-rnaseq	7cb4cd32ccb2c5d0cecc51df3f7daf59c5023a26	9844714a80e96380b06a48e0abe5b6b6f018be90	README.md	mCherryvsCre/figures/pca_plot.png
mjonyh/meep_tutorials_metalens	66f930a26afe48787c5e386c64e98a5c66d6b1c9	135e26107a5d016b00a6d18dbb96f84303b2b94d	01_foundations/solutions/README.md,02_sparams/solutions/README.md,03_phc/solutions/README.md,04_plasmonics/solutions/README.md,COURSE_SYLLABUS.md,README.md,TEST_STATUS.md	00_setup/lesson.md,01_foundations/lesson.md,02_sparams/lesson.md,03_phc/lesson.md,04_plasmonics/lesson.md,05_metalens/lesson.md
shubhamtaywade82/ruby-agent-skills	27c068674f94dd95ff21477fa0fc867e0099d221	157c25e4314daece0cffda31367fb04c36753bac	CHANGELOG.md,README.md,docs/REPOSITORY_COMPLETENESS_AUDIT.md	actions/checkout@v7,system/contract
owainlewis/machinist	ed57174cada18c0e29b6237fcf229f73eaaa3234	cbe4b733f035c70f97257cd5014aaad34154e3cb	README.md	-./bin/machinist
Cudane/CPS	f09b737693ba1f95b51c5f5b90f802a421c0cee8	e0df7f95e2998562c69da16f87779765b6127ef7	README.md	./gen-cross.sh
Abhishek3917/zxstream	4495b4547c68088a7903e70475efd20e789c911d	1a77df3f4442a544684b80321935dda82af17b96	README.md	./docs/images/img1.png,./docs/images/img2.png,./docs/images/img3.png
lorenleey/practica_vm_linux_azure	499bc84f2b2da24ce014ea5d22336db8699aedf0	1847ba3167b18f02f890ad03b8b65f6600f492ec	README.md	capturas/03-presupuesto-alertas.png
helloraj1986/rkm-cinema	cd8201a05e034f1623e9390a660c9d0f12fd5475	fde8007e9d20f1f196f67d96b9dc5b7f9bed96ad	docs/ARCHITECTURE.md,docs/PROGRESS.md	docs/ARCHITECTURE_AUDIT.md,docs/CONTINUE_WATCHING_EPISODES_PLAN.md,docs/GLOBAL_SEARCH_PLAN.md,docs/HLS_PLAYER_PLAN.md,docs/LEGACY_PARITY_PLAN.md,docs/LIBRARY_DISCOVERY_PLAN.md,docs/MEDIA_LIBRARIES_PLAN.md,docs/OPERATIONS.md,docs/PLAYER_TAIL_PLAN.md,docs/PLEX_UI_PLAN.md,docs/PLEX_VIEWS_PLAN.md,docs/REPO_STRUCTURE_PLAN.md,docs/SIMILAR_TITLES_PLAN.md,docs/modular-scalable-architecture.md,tools/archive
cacaview/data	32781854c94fa65bcc64bb1a3d86d5fa7bb39216	433b7a8c8899a00cb5b44516c452b924a8d471f8	docs/testing_report.md,frontend/README.md	-tests/unit/test_carbon_footprint.py,-tests/unit/test_nl2sql_engine.py,-tests/unit/test_risk_intelligence.py,-tests/unit/test_sanctions_screening.py,./node_modules/oxlint/configuration_schema.json,@vitejs/plugin-react,@vitejs/plugin-react-swc,Request/Response,app/carbon_esg,app/carbon_esg/footprint_calculator.py,app/compliance,app/compliance/sanctions_screening.py,app/nl2sql,app/nl2sql/engine.py,app/risk_intelligence,app/risk_intelligence/risk_engine.py,react/only-export-components,react/rules-of-hooks,tests/unit/test_carbon_footprint.py,tests/unit/test_nl2sql_engine.py,tests/unit/test_risk_intelligence.py,tests/unit/test_sanctions_screening.py
aks796/abreloaded_nx	77bd25e7555fc732d7ec25ee649c4ff3fdb31e27	853b32e8b78cceb54844c0fd02c6ea4215dd232a	README.md	+0/+4/+8,0x508/0x50c/0x510,A/V,Android/JNI,Cutscene/scene-load,Vita/Switch,held/grabbing,loader/shim,performance/polish,source/config.h,source/imports_abr_extra.c,source/nx_patch_abr.h,splash/loading,tilt/turn,tools/derive_alloc_patches.py
trvny/trvny	4b2dff3146f1bc612455451f890a19c3b7a5d452	ce35004f3f927ed9378f1dff10889ef62736f970	docs/CONCERNS.md,docs/STRUCTURE.md,remotely-save-gdrive-patch/README.md	.github/workflows/remotely-save-gdrive-patch-check.yml,dedup/upload,personal/noncommercial,pro/src/fsGoogleDrive.ts,remotely-save-gdrive-patch/patch_gdrive.py
Sultan-Hamdan/PGML-Copper-Heap-Leaching	a4bfd49ce192282d64c3c9202030c50462a5a9b9	643790d3259631410ba4f26e56fe3b5d2cfa3812	README.md	data/README.md
Ravi-14092006/Data-Analyst-Portfolio	112408deffcceee9990c00a0a3c34012dfbcb470	4a05617af1723e8b5951a42ad55671d77ece1f41	HR-Analytics/README.md	screenshots/Employee_Department.png,screenshots/Employee_Details.png,screenshots/Overview.png
jasonm4130/claude-skills	11db76f79283d418aa9b9f6c9b9287393b6f99ca	0560566aac666d0b5a95cb92f48272f6e8fc24b5	README.md,docs/research/2026-07-14-codex-skills-audit-triage.md,docs/superpowers/plans/2026-07-14-batch-c-integrity.md,docs/superpowers/plans/2026-07-14-codex-review.md,docs/superpowers/plans/2026-07-14-handoff-security-batch-b.md,docs/superpowers/plans/2026-07-14-statusline-architecture.md,docs/superpowers/specs/2026-07-14-codex-plan-review-design.md,docs/superpowers/specs/2026-07-16-statusline-adaptive-redesign-design.md,plugins/codex-review/README.md	-docs/plans,docs/plans/2026-07-11-cross-provider-review-research.md,docs/plans/2026-07-14-codex-adversarial-review-skill-research.md,docs/plans/2026-07-14-codex-skills-audit-triage.md,docs/plans/2026-07-14-statusline-architecture-research.md,docs/plans/2026-07-15-ai-reviewer-calibration-and-clean-pass-research.md
aiaiworld/5g-kg	07d0986ed5c0173220fa87257d5a6e05f421daab	68df1f583090f925644b9d5b585854d42b8438e1	README.md	benchmarks/kg_fm/kg_fm_benchmark.py,benchmarks/kg_fm/results/kg_triples.nt,benchmarks/kg_fm/results/results.json,benchmarks/kg_fm/results/results.md
Venom120/My-Agents	2f01f9f9da1cb7d5d70b5ef54fb36991ca17bfee	460496852d04f41f093edc818fc877b15dc3902f	.opencode/agent-files/designer/TODO.md,.opencode/agent-files/implementer/TODO.md,.opencode/agent-files/master/TODO.md,.opencode/agent-files/optimizer/TODO.md,.opencode/agent-files/researcher/TODO.md,.opencode/agent-files/reviewer/TODO.md,.opencode/agent-files/tester/TODO.md,AGENTS.md,README.md,agents/master.md,agents/pipeline-worker-context.md,agents/pipeline-worker-deep.md,agents/pipeline-worker-fast.md,agents/pipeline-worker-reasoning.md,agents/pipeline-worker-standard.md,agents/pipeline-worker-vision.md	-.opencode/agent-files,.opencode/agent-files,active/future
music-miko/tg7	0c1a2e06b70acc5459265be59f2bfccd37959ff0	25353531917b2a83b9f947ffae119cf9b23d2a43	installation.md	1.25.0/go,Screen/Tmux,github.com/AshokShau/gotdbot/scripts/tools@latest,s/go
MoSalah-tech/Social-media-behavior	5deb6b904f400a8f7346996bf4dcf62a14e25209	661d229cd5a41e1ed8c48c13de67aca5b20fe0a2	README.md	src/serving/api.py
mayankatulkar26/Wealth-Sight	f6810cf5d84e884483c6b467a08fc46c2a43a361	3b3388a013840539566ad1a942e22bfd696a2724	smart-expense/README.md	HackInMotion-RICR-HIM-1016/smart-expense
wlsdl414/Algorithm	ac27dabff00076487408920758658d36bb511180	df3b7e01611e96bacaa2aba547ae672943d5be9d	README.md	./homework/BubbleSorting.png,./homework/SelectionSorting.png
render-lab/amplifier	827baae9cefcde3f5e2b1bba5e7cf3ec33a8cea1	44b1c7269859e508a401adc1d7d8ace6117fce67	README.md	anthropic/claude-sonnet-5,application/json,dist/main.js
samuelisch/formula-time	3e2c43e8adb2b72acb78dbbce7d69339b4c46b6d	617df50d0863e548951a410efc4a813cb8f9903f	.claude/skills/rehearse-race/SKILL.md	apps/ingest/src/dump-recording.ts
Finndersen/framechain	91aecd6c3ce33ea8b430569c568cdc29d48a1bd4	d999266554598c38140e1bb3fefc547ca6d206db	README.md	-Writers/exporters,etl_framework/operations,etl_framework/operations/base.py,etl_framework/operations/cryptography.py,etl_framework/operations/io/writers.py,etl_framework/operations/pandas,etl_framework/operations/pandas/base.py,etl_framework/operations/pandas/constructors.py,etl_framework/operations/pandas/dataframe.py,etl_framework/operations/pandas/output_generators,etl_framework/operations/pandas/record_extractors,etl_framework/operations/pandas/record_extractors/asn1_ber,etl_framework/operations/pandas/transforms,etl_framework/operations/pandas/transforms/string.py,etl_framework/operations/pandas/validation.py,etl_framework/tests
hebermattos/TextRelay	9da2b09fe12ea3359b3b7ee42e8dc519c6522562	f20b437282437addf6607922690fc664898071a1	README.md	-src/Sms.Api,-src/Sms.Application,-src/Sms.Domain,-src/Sms.Infrastructure,-src/Sms.Worker,-tools/Sms.Provision,docs/images/sms-api-architecture-v2.svg,docs/images/sms-api-er-diagram.svg,src/Sms.Infrastructure/Sql,tools/Sms.Provision
nitin-iiot/IIoT-Edge-Telemetry-Pipeline	8c642727ed64dac310963fd8e84c674715a2c8d5	00370f91b7fb52b505b9cc67a2ac5d7be6f0f4ae	README.md	IIoT-Edge-Telemetry-Pipeline/pipeline,IT/OT
Leewwp/OmniCraft	61e2dcad9299cae305edf3682cacd2c9fff080a2	61567d78968aba28f3b90d4d521bee074301d2d1	AGENTS.md	docs/superpowers/plans/2026-06-30-omnicraft-community-source-linkage.md,docs/superpowers/specs/2026-08-08-omnicraft-media-experience-design.md
bhavik1611/loan-support-agent	6053fceba30b940125ff69864de4bede91127b2f	e18d6f5859867501571c5f87e96fdf08b66204c4	docs/specs/2026-09-10-loan-support-agent-design.md	docs/spec.md
hatimh53/RFM-Customer-Segmentation-Analysis	f81ddc9a6904bb6490f807209b79fef6a41cd018	b9f8c4ca62e1577786cceb2b56dfd31d50736d1b	README.md	images/RFM_Segmentation_Dashboard.png
backshopdev/roundhouse	797b46df1bda3f167e2ca14dfeb03fd07f99bdc4	df565730c32d75b8899c3469091355a223ee15bb	README.md,docs/plans/PLAN-20260903-01.md,docs/specs/SPEC-20260903-01.md	@backshopdev/opencode-roundhouse,package/opencode-roundhouse.js
Jhope188/ConditionalAccessPolicies	bcc8830ac7fbea56f5a74b5a5f48e3b06ec5e919	e255360a0d8cb685aa5ca53f266e96b518ff3af6	Updated/Documentation/readme.md	20Users/IAC,Documentation/IAC,Documentation/IAC-
yampoudel/YAMLMS	cb398a4cc91b72977d1c258dffd052ac51b78dd9	cfe879432f5eb97049f4e3f0875ca251012fd167	README.md	20images./admin-course-dashboard.png,20images./admin-user-dashboard.png,20images./learner-portal.png,20images./learner-training-record.png,20images./stripe-checkout.png
Manassahu01/ai-ml-jobs-powerbi	37497d7ff3d06ee1af83424a98bbd0686b031cc9	1f7c5fbf52994de058d051f0e2e0582589317e14	README.md	-powerbi/JobAnalysis.pbix
alexgorbatchev/dotfiles	79f5579e1abe19c16b746db91b4a7f5ad0f0a2e0	7c44540b12cac6781dc9b68d999c46a2527b99c5	pkg/features/AGENTS.md	cmd/dotfiles/features.go
shojol3301/Reporting-Dashboards	c976dfab902f69c6baa97c8f036b6c329eb02fd4	4c88123240b1b4d37d9069573bf3e01c2f863459	README.md	dashboards/Md__Shojol_Islam/Md__Shojol_Islam.pbix,dashboards/Md__Shojol_Islam_Assesment/Md__Shojol_Islam_Assesment.pbix,dashboards/Overview_Report/Overview_Report.pbix
Ka0s-Klaus/klaus-local-memory	58faf046160254b106714cabc4cdf999dbaf375c	e49a1141ed2db776bdeb7b23a5af48b7cceb9343	CONTRIBUTING.md,README.md	-./install-memory-system.sh
Parv-30/Transaction-Controller	044c9e43df1704c9d8b86b5d091db0df2cf690b6	16e3b4812b7b84409ce0d56f07a381295f4bc370	docs/superpowers/plans/2026-09-15-v5-gateway-simulator-implementation.md	gateway-simulator/src/main/java/com/ledger/gatewaysimulator/messaging/OutboxEvent.java,holds-service/src/main/java/com/ledger/holdsservice/messaging/OutboxEvent.java,holds-service/src/main/java/com/ledger/holdsservice/messaging/OutboxRepository.java
sgrazvan/rankingcoach-adwords	53815df3c0db363c766d86c41c5eee5870fdedb2	904b820b2c6e77f0c6c3e69277e044abe7905b5c	README.md	backend/app/Services/Controllers/AdWords
Fector101/android_notify	1413ac8ee992a4609d50c125097145ea0b85b17c	8f583382f8176365d1ab53468179dc5ed6427caf	bridges/android/CHANGELOG.md,docs/music-notifications.md,docs/old-README.md,tests/scripts/ci/README.md	-./scripts/ci/build_music_apk.sh,-./scripts/ci/docker_android_test.sh,-./scripts/ci/docker_gradle_bridge.sh,-./scripts/ci/ensure_docker_emulator.sh,-./scripts/ci/open_emulator_display.sh,../README.md,../changelog/android-notify-music-bridge.md,../docs/music-notifications.md,./scripts/ci/docker_compose.sh,android_notify/media/music/examples/example_1.py,android_notify/media/music/examples/simple_example.py,assets/imgs/photo.png,assets/imgs/profile.png,on/off,users/imgs/profile1234.png
xpepper/pr-review-gemini	ed5ab3e84160e4a522801e89ba72f5ec2f8f67d9	e96d9771d915b3a3ed6e2a3e47b923048684738a	HANDOFF.md	fix/ci-lens-degradation
xinweichong/cashe	3bc18f1431d817ff2b053df27c3f3ce0c1a5ef1e	6e15d3a7c0bc7e34cffc6b0b797f7f1faddef37d	AGENTS.md	xinweichong/expense-tracker
shins777/antigravity_lab	b523c163cc27b9788537b84d7188113ae7a08a0f	6746c5013054bafa729f317c231f77bdda53a1c3	README.md,src/agy_command/adk_search_agent/README.md,src/agy_command/google_maps_mcp_agent/README.md,src/agy_command/plan/adk_web_search_agent_plan.md,src/agy_command/plan/google_maps_mcp_agent_plan.md,src/cpu_dashboard/README.md	-./lab/agy_command/google_maps_mcp_agent/deploy_cloud_run.sh,-./lab/cpu_dashboard/run.sh,-lab/agy_command/adk_search_agent,-lab/agy_command/google_maps_mcp_agent,-lab/cpu_dashboard,./lab/agy_command/google_maps_mcp_agent/deploy_cloud_run.sh,lab/agy_command/adk_search_agent,lab/agy_command/adk_search_agent/.env,lab/agy_command/adk_search_agent/.env.example,lab/agy_command/adk_search_agent/agent.py,lab/agy_command/adk_search_agent/main.py,lab/agy_command/adk_search_agent/requirements.txt,lab/agy_command/adk_search_agent/tools.py,lab/agy_command/google_maps_mcp_agent,lab/agy_command/google_maps_mcp_agent/.env,lab/agy_command/google_maps_mcp_agent/.env.example,lab/agy_command/google_maps_mcp_agent/README.md,lab/agy_command/google_maps_mcp_agent/deploy_agent_engine.py,lab/agy_command/google_maps_mcp_agent/deploy_cloud_run.sh,lab/agy_command/google_maps_mcp_agent/main.py,lab/agy_command/google_maps_mcp_agent/test_remote_agent_engine.py,lab/agy_command/google_maps_mcp_agent/tests/test_mcp_agent.py,lab/cpu_dashboard,lab/cpu_dashboard/README.md,lab/cpu_dashboard/app.py,lab/cpu_dashboard/requirements.txt
